place_id,name,cre_id,longitude,latitude,regular_price,premium_price,diesel_price,state,municipality,address
11589,MAC SERVICIOS DEL RÍO BANAMICHI S.A. DE C.V.,PL/10179/EXP/ES/2015,-110.2163,30.01417,,,,,,
2935,INMOBILIARIA IGOVA S.A. DE C.V.,PL/1018/EXP/ES/2015,-100.4231,20.55244,23.19,24.49,,,,
11590,JUAN CARLOS LOMELIN ALBA,PL/10180/EXP/ES/2015,-101.6823,21.07538,,,,,,
11591,ESTACIÓN CHAPULTEPEC S. DE R. L.,PL/10181/EXP/ES/2015,-117.013,32.51657,,,,,,
11592,SERVICIO TRÉBOL S. A.,PL/10182/EXP/ES/2015,-99.20725,18.92212,23.69,24.99,,,,
11569,SERVICIOS MABEL S.A. DE C.V.,PL/10183/EXP/ES/2015,-101.9611,21.33578,25.15,26.5,27.05,,,
11570,GRUPO QUINRA S.A. DE C.V.,PL/10184/EXP/ES/2015,-99.06906,18.87131,24.89,25.79,24.84,,,
11571,EZEQUIEL ANTONIO FLORES GONZÁLEZ,PL/10185/EXP/ES/2015,-99.84806,19.96008,24.29,25.89,,,,
11572,INMOBILIARIA CORSAL S.A. DE C.V.,PL/10186/EXP/ES/2015,-99.12286,19.37325,24.75,,,Ciudad de Mexico,Iztapalapa,Calzada de La Viga No. 1395
11573,GRUPO SEPULVEDA ELIZONDO S.A. DE C.V.,PL/10187/EXP/ES/2015,-100.1297,25.74853,24.55,27.67,26.91,,,
11574,ALEJANNDRO BORJA GONZÁLEZ SUCESIÓN TESTAMENTARIA,PL/10188/EXP/ES/2015,-117.0354,32.52391,,,,,,
11575,LUIS GERARDO HERNÁNDEZ ESPINOSA,PL/10189/EXP/ES/2015,-101.8629,21.02933,,,,,,
2817,SERVICIO TECAMAC SAN CIPRIANO S.A. DE C.V.,PL/1019/EXP/ES/2015,-99.00491,19.65936,23.49,24.89,24.44,,,
11576,ALEJANNDRO BORJA GONZÁLEZ SUCESIÓN TESTAMENTARIA,PL/10190/EXP/ES/2015,-117.0074,32.51474,23.89,,,,,
11577,GASOGRUPO EXCAM S.A. DE C.V.,PL/10191/EXP/ES/2015,-99.37382,18.60345,24.75,25.3,26.4,,,
11578,MANUEL DE JESÚS LÓPEZ CERECER,PL/10192/EXP/ES/2015,-114.997,32.57118,24.49,,25.99,,,
11580,777 MSI DIAMANTE S.A. DE C.V.,PL/10193/EXP/ES/2015,-107.3615,24.80213,22.5,23.8,22.4,,,
11579,SUPER GASOLINERAS DE LA FRONTERA S.A. DE C.V. ,PL/10194/EXP/ES/2015,-100.5525,28.66698,18.99,,,,,
11581,COMBUSTIBLES CARRETEROS CARCO S.A. DE C.V.,PL/10195/EXP/ES/2015,-103.4648,19.6298,25.79,26.6,27.12,,,
11582,TRANSPORTADORA DE COMBUSTIBLES TOPOLOBAMEX S.A. DE C.V.,PL/10196/EXP/ES/2015,-109.04,25.68112,25.95,26.99,,,,
11583,GUFERSA S.A. DE C.V.,PL/10197/EXP/ES/2015,-99.23613,18.96608,24.19,25.19,,,,
11584,GASOLINERA CIVAC S. A.,PL/10198/EXP/ES/2015,-99.1814,18.91184,23.99,24.99,,,,
11585,CORPORATIVO DE MULTISERVICIOS NACIONALES S.A. DE C.V.,PL/10199/EXP/ES/2015,-98.2806,26.09541,,,,,,
3061,SERVICIO GOMASA S.A. DE C.V.,PL/1020/EXP/ES/2015,-99.08173,19.52521,23.79,25.49,25.59,,,
11586,NACIONAL DE COMBUSTIBLES Y LUBRICANTES S.A. DE C.V.,PL/10200/EXP/ES/2015,-99.14319,19.418,24.99,26.69,27.09,Ciudad de Mexico,Cuauhtemoc,Avenida José Tomas Cuellar No. 3
11587,VICENTE RAMÍREZ ACOSTA,PL/10201/EXP/ES/2015,-95.53252,17.78388,24.35,,26.0,,,
11670,GRUPO GASOLINERO Y AUTOMOTRIZ DE TAMAULIPAS S.A. DE C.V.,PL/10202/EXP/ES/2015,-97.87624,22.25641,23.2,24.18,,,,
11671,GASOLINERA RODRÍGUEZ MARRON S.A. DE C.V.,PL/10203/EXP/ES/2015,-96.71351,17.00356,25.39,,27.28,,,
11672,MARÍA LUISA HERANDEZ DEL ANGEL,PL/10204/EXP/ES/2015,-99.1397,23.77268,23.15,24.99,25.44,,,
11673,SCOTTO BOETANI S.A. DE C.V.,PL/10205/EXP/ES/2015,-99.23974,18.93679,24.39,25.29,,,,
11674,INMOBILIARIA CANUTILLO S.A. DE C.V.,PL/10206/EXP/ES/2015,-98.86771,19.26271,23.34,24.8,25.25,,,
11675,JOSÉ IGNACIO BERRONDO AVALOS,PL/10207/EXP/ES/2015,-99.11037,19.42771,23.89,24.85,,Ciudad de Mexico,Venustiano Carranza,Francisco Espejel No. 2
11676,INMOBILIARIA CANUTILLO S.A. DE C.V.,PL/10208/EXP/ES/2015,-98.87506,19.30693,23.85,25.29,,,,
11677,PETRO FUELS APASEO EL ALTO SA DE CV,PL/10209/EXP/ES/2015,-98.44712,21.77706,24.95,,26.99,,,
2969,"LAS MEJORES ESTACIONES, S.A DE C.V",PL/1021/EXP/ES/2015,-98.94063,20.27552,24.69,26.39,25.99,,,
11678,INMOBILIARIA CANUTILLO S.A. DE C.V.,PL/10210/EXP/ES/2015,-98.90075,19.31183,23.85,25.29,,,,
11679,SÚPER SERVICIO DE CUAUHTEMOC Y COLLADO S.A. DE C.V.,PL/10211/EXP/ES/2015,-96.14041,19.17935,,,,,,
11680,INMOBILIARIA CANUTILLO S.A. DE C.V.,PL/10212/EXP/ES/2015,-98.87151,19.31593,23.85,25.29,25.64,,,
11681,AUTOSERVICIO EL COLOMO S.A. DE C.V.,PL/10213/EXP/ES/2015,-104.2377,19.0561,25.25,26.65,26.8,,,
11682,ESTACIÓN DE SERVICIOS PUCTE SPR,PL/10214/EXP/ES/2015,-88.65059,18.24704,24.59,,26.09,,,
11683,SERVICIO 23K S.A. DE C.V.,PL/10215/EXP/ES/2015,-106.1782,28.81046,24.83,26.27,26.68,,,
11684,SERVICIO ISLA S.A. DE C.V.,PL/10216/EXP/ES/2015,-95.76282,18.76779,23.99,24.79,,,,
11685,FABRICACIÓN Y MONTAJES INDUSTRIALES ZAIMER S.A. DE C.V.,PL/10217/EXP/ES/2015,-102.8024,20.81544,25.69,27.09,27.29,,,
11687,SÚPER GAS LAS FUENTES S.A. DE C.V.,PL/10218/EXP/ES/2015,-96.93166,18.90541,24.08,24.59,25.99,,,
11686,GASOLINERA CAÑA BRAVA S.A. DE C.V.,PL/10219/EXP/ES/2015,-88.67669,18.27106,24.59,24.99,26.09,,,
2911,SERVICIOS ENERGÉTICOS HERGOM S.A. DE C.V.,PL/1022/EXP/ES/2015,-99.03618,19.61466,23.49,24.99,24.99,,,
11688,PARADERO STA MARIA  S.A. DE C.V.,PL/10220/EXP/ES/2015,-101.4103,26.89293,25.09,26.99,,,,
11689,SERVICIO LOS CAFETOS DE CORDOBA S.A. DE C.V.,PL/10221/EXP/ES/2015,-96.9424,18.89265,23.79,24.39,25.99,,,
11593,ECV S.A. DE C.V.,PL/10222/EXP/ES/2015,-99.61311,19.33065,23.19,24.79,,,,
11594,"COMBUSTIBLES Y LUBRICANTES GARVA, S. DE R.L. DE C.V.",PL/10223/EXP/ES/2015,-115.1109,32.28942,24.49,25.69,25.79,,,
11595,FRANCISCO SEGOVIA MARTINEZ,PL/10224/EXP/ES/2015,-101.228,19.71857,24.5,25.4,26.5,,,
11596,NUEVO SERVICIO CASTILLO,PL/10225/EXP/ES/2015,-103.05,20.62188,24.99,26.4,26.25,,,
11597,SERVICIO CASTILLO S.A. DE C.V.,PL/10226/EXP/ES/2015,-103.0766,20.61764,24.89,26.59,26.45,,,
11598,JOSÉ LUIS VAZQUEZ JIMÉNEZ,PL/10227/EXP/ES/2015,-99.95439,20.14435,25.6,25.99,27.1,,,
11599,SERVICIO FEMEMA S.A. DE C.V.,PL/10228/EXP/ES/2015,-102.6998,19.18224,26.03,27.03,28.19,,,
11600,COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA S.A. DE C.V.,PL/10229/EXP/ES/2015,-99.01044,22.82167,23.99,24.99,25.99,,,
2961,SERVICIO LA MONTAÑESA S.A. DE C.V.,PL/1023/EXP/ES/2015,-99.06361,19.51636,23.99,25.49,25.25,,,
11601,DELIA JASMIN PARKER BALLESTEROS,PL/10230/EXP/ES/2015,-111.0436,29.68858,23.99,24.99,25.58,,,
11602,GASOLINERIA TEMORIS S.A. DE C.V.,PL/10231/EXP/ES/2015,-108.2785,27.28139,26.0,27.5,27.7,,,
11603,SERVICIOS INTEGRALES MARY S.A. DE C.V.,PL/10232/EXP/ES/2015,-107.4007,24.8341,21.99,23.29,22.99,,,
11604,COMERCIAL ONASISS S.A. DE C.V.,PL/10233/EXP/ES/2015,-98.91222,19.55877,24.2,25.45,25.7,,,
11605,"UNION DE GASOLINEROS LAS TORRES, SA DE CV  E12587",PL/10234/EXP/ES/2015,-99.64849,21.9875,24.53,,26.19,,,
11606,GASOLINERA COTIJA S.A. DE C.V.,PL/10235/EXP/ES/2015,-102.6878,19.80561,26.3,27.3,28.2,,,
11607,SERVICIO LAS MATAS S.A. DE C.V.,PL/10236/EXP/ES/2015,-94.52845,18.03348,22.35,23.25,24.17,,,
11608,AUTO SERVICIO SUR DE LA COSTA ALEGRE S.A. DE C.V.,PL/10237/EXP/ES/2015,-104.6268,19.48912,25.6,26.8,26.82,,,
11609,BLANCA ARACELI REYES ZARZOSA,PL/10238/EXP/ES/2015,-101.7179,22.35982,25.19,,26.59,,,
11610,GASOLINERA EL CORTIJO S.A. DE C.V.,PL/10239/EXP/ES/2015,-100.6038,19.63146,25.15,26.73,26.99,,,
3002,SERVICIOS ENERGÉTICOS MEXIQUENSES S.A. DE C.V.,PL/1024/EXP/ES/2015,-99.57431,19.28758,23.69,24.99,25.19,,,
11611,SERVICIO TEOLOCHOLCO S.A. DE C.V.,PL/10240/EXP/ES/2015,-98.19624,19.24956,23.45,24.6,25.88,,,
11612,MULTISERVICIOS COMBUSTIBLES Y LUBRICANTES LA 20 S. A.,PL/10241/EXP/ES/2015,-107.4285,24.77415,22.5,23.59,22.99,,,
11613,GASOLINERA GONZÁLEZ S.A. DE C.V.,PL/10242/EXP/ES/2015,-98.22703,21.34705,24.49,25.3,25.9,,,
11614,SERVICIO Y REFACCIONES ZAMA S.A. DE C.V.,PL/10243/EXP/ES/2015,-101.4334,26.86712,,,,,,
11615,GP GASOLINERA PERINORTE S.A. DE C.V.,PL/10244/EXP/ES/2015,-111.0181,29.05614,23.59,26.0,,,,
11616,SUPERSERVICIO SAETA S.A. DE C.V.,PL/10245/EXP/ES/2015,-98.13691,19.37964,24.29,25.4,25.59,,,
11617,SERVICIOS UNIDOS TINAJAS S.A. DE C.V.,PL/10246/EXP/ES/2015,-96.46239,18.76022,,,,,,
11618,"PETROMAX, S.A. DE C.V.",PL/10247/EXP/ES/2015,-99.99425,25.58308,23.99,27.89,,,,
11619,GASOLINERIA DIVISIÓN ZAPATA S.A. DE C.V.,PL/10248/EXP/ES/2015,-99.15625,19.3671,,,,,,
11620,"GASOLINERAS MGM, S.A. DE C.V.",PL/10249/EXP/ES/2015,-102.0057,19.91468,25.22,,27.49,,,
3103,PETROLÍFEROS LA TERRITORIAL S. DE R. L. DE C. V.,PL/1025/EXP/ES/2015,-111.1404,30.5556,26.29,27.99,27.19,,,
11621,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/10250/EXP/ES/2015,-100.178,25.74551,25.39,27.89,,,,
11622,SERVICIOS SIMPA S.A. DE C.V.,PL/10251/EXP/ES/2015,-99.18098,19.6689,22.49,23.99,23.69,,,
11623,SÚPER SERVICIO EXPO S.A. DE C.V.,PL/10252/EXP/ES/2015,-100.2431,25.67988,,,,,,
11624,RICARDO IBARRA BAUMANN,PL/10253/EXP/ES/2015,-92.94875,15.86305,,,,,,
11625,GASOLINERA BUSTOS DE LA MORA S.A. DE C.V.,PL/10254/EXP/ES/2015,-102.6509,20.8661,24.49,25.95,25.93,,,
11626,ABASTECEDORA DE COMBUSTIBLES S.A. DE C.V.,PL/10255/EXP/ES/2015,-104.9031,27.1412,24.75,26.0,26.55,,,
11627,ENERGÉTICOS DEL PUERTO RAYON,PL/10256/EXP/ES/2015,-99.62851,21.84968,24.44,25.26,25.93,,,
11628,JOSÉ JAIME LÓPEZ MERLOS,PL/10257/EXP/ES/2015,-100.4649,19.71108,24.85,25.99,26.8,,,
11629,GASADER,PL/10258/EXP/ES/2015,-96.98752,20.13182,24.4,25.5,25.9,,,
11630,SOCIEDAD COOPERATIVA AGROPECUARIA REGIONAL ANTORCHA CAMPESINA S. C. L.,PL/10259/EXP/ES/2015,-98.31101,18.12137,25.2,26.4,27.45,,,
2824,ESTACIÓN DE SERVICIO LEÓN S. DE R. L. DE C. V.,PL/1026/EXP/ES/2015,-101.598,21.10939,25.49,27.99,26.49,,,
11631,JUAN MANUEL CELIS AGUIRRE,PL/10260/EXP/ES/2015,-98.55079,17.55603,25.5,26.45,27.65,,,
11632,BRASIL ALBERTO ACOSTA PEÑA,PL/10261/EXP/ES/2015,-103.3812,25.49578,24.6,25.89,,,,
11633,AUTO SERVICIO M5 S.A. DE C.V.,PL/10262/EXP/ES/2015,-115.2144,32.55232,23.0,24.05,24.85,,,
11634,ISAURA MECALCO ESCALONA,PL/10263/EXP/ES/2015,-94.79258,18.14322,24.25,,0.1,,,
11635,SERVICIO LOZANO S.A. DE C.V.,PL/10264/EXP/ES/2015,-101.4419,26.85893,24.99,26.98,26.99,,,
11636,SERVICIO LOZANO S.A. DE C.V.,PL/10265/EXP/ES/2015,-101.4388,26.93564,23.99,26.59,,,,
11637,GRUPO HERCO S.A. DE C.V.,PL/10266/EXP/ES/2015,-93.31953,18.2759,,,,,,
11638,GRUPO GASOLINERO TITAN S.A. DE C.V.,PL/10267/EXP/ES/2015,-98.97723,19.68142,24.19,24.99,25.55,,,
11639,GERARDO DELGADO VALENCIA,PL/10268/EXP/ES/2015,-102.357,19.09607,25.98,26.98,28.13,,,
11640,ENRIQUE ENCISO DIAZ,PL/10269/EXP/ES/2015,-103.191,20.3532,24.75,26.18,25.85,,,
2923,ESTACIÓN DE SERVICIO LEÓN S. DE R. L. DE C. V.,PL/1027/EXP/ES/2015,-101.5928,21.10928,25.49,27.99,,,,
11641,J INES VILLEGAS GARCÍA,PL/10270/EXP/ES/2015,-100.7005,21.28598,,,,,,
11642,ESTACIÓN DE SERVICIO RIVA PALACIO S.A. DE C.V.,PL/10271/EXP/ES/2015,-100.6639,18.36516,25.2,26.35,26.85,,,
11643,RAQUEL MORALES RICO,PL/10272/EXP/ES/2015,-100.4338,19.31723,24.7,25.6,26.1,,,
11644,ROMA REFINADOS S.A. DE C.V.,PL/10273/EXP/ES/2015,-100.2011,25.76682,,,,,,
11645,ELSA ILIANA RAMÍREZ ELIZONDO,PL/10274/EXP/ES/2015,0,0,,,,,,
11646,ESTACIÓN 10 SUR S.A. DE C.V.,PL/10275/EXP/ES/2015,-98.9635,19.31187,23.69,25.29,25.89,,,
11647,SÚPER SERVICIO COINTZIO S.A. DE C.V.,PL/10276/EXP/ES/2015,-101.2756,19.69301,24.09,25.19,26.09,,,
11648,GRUPO CRISAN S.A. DE C.V.,PL/10277/EXP/ES/2015,-100.6886,18.33427,25.55,26.95,26.99,,,
11649,DISTRIBUIDORA SAN CHARBEL S.A. DE C.V.,PL/10278/EXP/ES/2015,-98.20482,19.07769,22.95,25.91,24.85,,,
11650,CORPORACIÓN GASOLINERA MILLENIUM S.A. DE C.V.,PL/10279/EXP/ES/2015,-99.18336,19.65054,23.99,24.99,24.99,,,
3003,LAS MEJORES ESTACIONES S.A DE C.V,PL/1028/EXP/ES/2015,-98.9445,20.28471,24.69,26.39,,,,
11651,CONSORCIO GASOLINERO ARPABRE S.A. DE C.V.,PL/10280/EXP/ES/2015,-98.716,20.0838,23.79,24.64,26.94,,,
11653,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",PL/10281/EXP/ES/2015,-112.8552,31.85547,21.99,24.69,25.69,,,
11654,LEONILA CALDERÓN VARGAS,PL/10282/EXP/ES/2015,-98.55419,19.78862,24.79,,26.79,,,
11655,SERVICIO PENSIÓN S.A. DE C.V.,PL/10283/EXP/ES/2015,-116.5916,31.78679,23.39,24.97,,,,
11656,SERVICIO CIUDAD DEPORTIVA S.A. DE C.V.,PL/10284/EXP/ES/2015,-99.09052,19.40869,23.99,25.99,,Ciudad de Mexico,Venustiano Carranza,Avenida Rio de La Piedad No. 156 Y Calle 47
11652,LUIS EDUARDO SORIA GONZÁLEZ,PL/10285/EXP/ES/2015,-101.5083,19.65816,24.59,25.59,27.09,,,
11657,SERVICIO IMPERIAL DE MÉXICO S.A. DE C.V.,PL/10286/EXP/ES/2015,-91.84255,18.64382,23.19,24.19,24.99,,,
11658,GAS BRA S.A. DE C.V.,PL/10287/EXP/ES/2015,-99.28179,18.69185,24.89,25.49,26.39,,,
11659,ESTACIÓN DE SERVICIOS GEMMA LOS ANGELES S.A. DE C.V.,PL/10288/EXP/ES/2015,-98.2444,19.07023,23.74,24.99,24.79,,,
11660,GASOLINERA C V S DE PUEBLA S.A. DE C.V.,PL/10289/EXP/ES/2015,-98.17649,19.0277,23.89,24.99,,,,
3005,"SKYGAS, S. DE R.L. DE C.V.",PL/1029/EXP/ES/2015,-115.4442,32.66677,23.99,24.99,,,,
11340,GRUPO GASOLINERO ROMA S.A. DE C.V.,PL/10290/EXP/ES/2015,-93.11903,17.51852,23.39,24.09,25.09,,,
11661,MARÍA SILVIA URETA SÁNCHEZ,PL/10291/EXP/ES/2015,-116.9178,32.49979,23.55,25.25,,,,
11662,JOHANNA ISAURA ARELLANO URETA,PL/10292/EXP/ES/2015,-116.8925,32.49897,23.45,24.99,,,,
11663,SERVICIO CLAVERIA S.A. DE C.V.,PL/10293/EXP/ES/2015,-99.18691,19.46546,23.99,25.69,,Ciudad de Mexico,Azcapotzalco,Avenida Claveria No. 27
11664,TRACTO CENTER S.A. DE C.V.,PL/10294/EXP/ES/2015,-97.89313,22.39402,,24.04,24.99,,,
11665,SILVIA ARELLANO URETA,PL/10295/EXP/ES/2015,-116.9688,32.47706,,,,,,
11666,TRACTO CENTER S.A. DE C.V.,PL/10296/EXP/ES/2015,-97.87406,22.26757,,24.19,,,,
11667,TRACTO CENTER S.A. DE C.V.,PL/10297/EXP/ES/2015,-97.85053,22.26255,,24.19,,,,
11668,TRACTO CENTER S.A. DE C.V.,PL/10298/EXP/ES/2015,-97.8862,22.35305,,24.24,25.29,,,
11669,ESTACIÓN DE SERVICIO EL CRUCERO S.A. DE C.V.,PL/10299/EXP/ES/2015,-101.4278,26.91517,,,,,,
2877,"PETROLIFEROS LA TERRITORIAL, S. DE R.L. DE C.V.",PL/1030/EXP/ES/2015,-115.1031,32.2855,24.59,26.19,25.99,,,
11723,XOCHIGAS S.A. DE C.V.,PL/10300/EXP/ES/2015,-99.22489,18.7755,23.99,24.79,25.99,,,
11715,RAYMUNDO NAVARRO GODINEZ,PL/10301/EXP/ES/2015,-100.9933,20.63168,,,,,,
11716,SERVICIO VERONA S.A. DE C.V. ,PL/10302/EXP/ES/2015,-101.1724,19.74854,23.49,24.49,23.99,,,
11717,SERVICIOS HERMANOS MEDINA LÓPEZ S.A. DE C.V.,PL/10303/EXP/ES/2015,-100.6174,19.54231,,,,,,
11718,YUMKA S.A. DE C.V.,PL/10304/EXP/ES/2015,-99.14959,19.4095,23.81,25.09,25.48,Ciudad de Mexico,Cuauhtemoc,Dr. José María Vertiz No. 419
11719,VÍCTOR HUGO REYNOSO MADRIGAL,PL/10305/EXP/ES/2015,-103.8476,20.68116,24.25,25.45,24.98,,,
11720,SERVICIO LAS CHIQUILLAS S.A. DE C.V.,PL/10306/EXP/ES/2015,-104.5396,20.32318,25.35,27.0,26.7,,,
11722,AUTO SERVICIO MALECON S.A. DE C.V.,PL/10307/EXP/ES/2015,-104.3035,19.05011,25.2,26.45,26.8,,,
11724,AUTOSERVICIO DEL VALLE DE ZINACANTEPEC S.A. DE C.V.,PL/10308/EXP/ES/2015,-99.72504,19.29441,23.69,24.99,25.99,,,
11725,INMOBILIARIA SAMICH S.A. DE C.V.,PL/10309/EXP/ES/2015,-102.2804,19.98726,24.85,25.85,,,,
3031,"EST. DE SERV. PUERTA DE MEXICO, S. DE R.L.DE C.V.",PL/1031/EXP/ES/2015,-117.0607,32.34875,22.99,,25.99,,,
11726,INMOBILIARIA SAMICH S.A. DE C.V.,PL/10310/EXP/ES/2015,-102.7747,20.31862,24.88,26.49,26.18,,,
11728,ESTACIÓN DE SERVICIOS GOMCO S.A. DE C.V.,PL/10311/EXP/ES/2015,-103.4429,20.47165,22.99,24.7,23.99,,,
11729,INMOBILIARIA SAMICH S.A. DE C.V.,PL/10312/EXP/ES/2015,-102.5572,20.29198,23.89,25.84,25.25,,,
11731,INMOBILIARIA SAMICH S.A. DE C.V.,PL/10313/EXP/ES/2015,-102.2845,19.99635,24.85,25.85,26.7,,,
11733,SERVICIO MAKANA S.A. DE C.V.,PL/10314/EXP/ES/2015,-98.21935,19.09069,22.68,23.74,23.9,,,
11735,SOCIEDAD DE PRODUCCIÓN RURAL FELIPE ANGELES S. DE P. R. DE R. L.,PL/10315/EXP/ES/2015,-102.7942,22.54719,25.39,26.65,26.81,,,
11736,IRMA YOLANDA SOLIS BARRERA,PL/10316/EXP/ES/2015,-90.03136,21.16336,25.11,,,,,
11739,SERVICIO CINTURON DE ORION S.A. DE C.V.,PL/10317/EXP/ES/2015,-98.93418,19.31583,23.49,24.29,24.69,,,
11741,INMOBILIARIA SAMICH S.A. DE C.V.,PL/10318/EXP/ES/2015,-102.2966,19.97154,25.47,26.37,26.97,,,
11742,SERVICIO HARRIER S.A. DE C.V.,PL/10319/EXP/ES/2015,-99.00138,19.39114,23.39,,24.99,,,
2790,PETROLÍFEROS LA TERRITORIAL S. DE R. L. DE C. V.,PL/1032/EXP/ES/2015,-109.7399,27.33509,25.99,27.59,27.29,,,
11743,LAS MEJORES ESTACIONES S.A DE C.V,PL/10320/EXP/ES/2015,-99.59688,20.23571,24.29,26.49,25.99,,,
11746,SERVICIOS DEL REAL DEL ALAMITO S.A. DE C.V.,PL/10321/EXP/ES/2015,-110.8499,29.17812,23.99,26.39,26.39,,,
11745,INMOBILIARIA SAMICH S.A. DE C.V.,PL/10322/EXP/ES/2015,-102.6975,19.98512,25.62,26.89,27.5,,,
11747,VFN COMBUSTIBLES S.A.P.I. DE C.V. ,PL/10323/EXP/ES/2015,-96.19369,19.08172,,,,,,
11748,INMOBILIARIA CHALCA HOTELERA S.A. DE C.V.,PL/10324/EXP/ES/2015,-98.9801,19.38935,24.19,26.15,25.49,,,
11750,SERVICIO PLAZA CUERNAVACA S.A. DE C.V.,PL/10325/EXP/ES/2015,-99.2305,18.93292,23.69,24.99,,,,
11751,CRISTOBAL VAZQUEZ GARCÍA,PL/10326/EXP/ES/2015,-98.3275,19.9341,,,,,,
11752,SERVICIO EL KENO S.A. DE C.V.,PL/10327/EXP/ES/2015,-110.9932,29.10189,,,,,,
11753,SERVICIO ACUEDUCTO MORELIA S.A. DE C.V.,PL/10328/EXP/ES/2015,-101.1652,19.69583,24.94,25.89,,,,
11754,"GASOLINERA REFORMA, SA DE CV",PL/10329/EXP/ES/2015,-110.1743,23.36704,25.99,26.99,27.19,,,
3063,TURISMO CONTRERAS S.A. DE C.V.,PL/1033/EXP/ES/2015,-100.77,20.30581,24.59,25.69,26.19,,,
11756,"ESTACION EL NARANJO, SA DE CV",PL/10330/EXP/ES/2015,-113.3622,27.59985,25.99,27.49,27.59,,,
11755,"GASOLINERA REFORMA, SA DE CV",PL/10331/EXP/ES/2015,-110.2835,24.14182,24.99,26.99,27.19,,,
11758,"ESTACION DE SERVICIOS EL CAPITAN, SA DE CV ",PL/10332/EXP/ES/2015,-114.8504,31.02766,24.99,26.49,25.99,,,
11757,"LUIS ALVAREZ E HIJOS, S.A. DE C.V.",PL/10333/EXP/ES/2015,-115.4599,32.6611,23.49,25.59,,,,
11759,MARÍA DEL CARMEN QUINTERO BAUTISTA,PL/10334/EXP/ES/2015,-98.4993,21.0607,24.55,25.4,26.7,,,
11714,COMERCIALIZADORA DE COMBUSTIBLES TAMAULIPECA S.A. DE C.V.,PL/10335/EXP/ES/2015,-99.33065,22.83949,24.65,,26.29,,,
11721,EMPRESA CREATIVA S.A. DE C.V.,PL/10336/EXP/ES/2015,-98.42831,19.58624,,,,,,
11727,HÉCTOR EDUARDO CASTILLO GILES,PL/10337/EXP/ES/2015,-99.97931,17.77834,,,,,,
11730,MULTISERVICIO SAR S.A. DE C.V.,PL/10338/EXP/ES/2015,-102.3165,19.57771,25.46,26.36,27.14,,,
11732,LUCRECIA MONREAL LIZARRAGA,PL/10339/EXP/ES/2015,-112.151,30.72304,24.25,25.99,25.99,,,
3159,SERVICIO ARRECIFE S.A. DE C.V.,PL/1034/EXP/ES/2015,-86.87454,21.15571,25.93,26.93,,,,
11734,SERVICIO CIUDAD DEL SOL S.A. DE C.V.,PL/10340/EXP/ES/2015,-102.0263,20.36349,24.89,25.61,26.58,,,
11737,COMBUSTIBLES BENTAN S.A. DE C.V.,PL/10341/EXP/ES/2015,-98.78149,20.11637,23.39,24.49,25.69,,,
11738,SERVICIO AGUIRRE CASTELLANOS S.A. DE C.V.,PL/10342/EXP/ES/2015,-103.1901,20.29818,24.7,25.9,25.4,,,
11740,GASOLINERA 8 BOULEVARD S.A. DE C.V.,PL/10343/EXP/ES/2015,-99.14408,23.7284,25.39,26.1,,,,
11744,LUIS CARLOS ESTRADA MENDOZA,PL/10344/EXP/ES/2015,-100.3939,25.76801,23.39,27.89,26.99,,,
11749,SERVICIO LOS CAFETOS S.A. DE C.V.,PL/10345/EXP/ES/2015,-96.96449,18.887,24.49,25.39,26.19,,,
11709,SERVICIO EL PRIETO S. A.,PL/10346/EXP/ES/2015,-99.21295,19.46299,23.99,26.49,,Ciudad de Mexico,Miguel Hidalgo,San Bartolo Naucalpan No. 377
11710,SERVICIO MERIDA 2000 S.A. DE C.V.,PL/10347/EXP/ES/2015,-89.65294,21.01188,24.73,25.68,,,,
11711,COMBUSTIBLES TLAJOMULCO S.A. DE C.V.,PL/10348/EXP/ES/2015,-103.5175,20.45418,23.99,24.99,,,,
11712,"ENERKOM CONSULTORIA EN ADMINISTRACION, S.A. DE C.V.",PL/10349/EXP/ES/2015,-89.57735,21.0296,24.79,25.69,26.89,,,
2777,SERVICIO MACARMEX S. A.,PL/1035/EXP/ES/2015,-99.10468,19.44016,23.79,26.49,,,,
11713,MÓNICA OCAMPO MONTES,PL/10350/EXP/ES/2015,-99.74384,21.0256,24.65,,26.8,,,
11760,SERVICIO LLANO GRANDE S.A. DE C.V.,PL/10351/EXP/ES/2015,-99.77074,18.8264,25.59,25.99,26.98,,,
11761,SERVICIO LA CALI S.A. DE C.V.,PL/10352/EXP/ES/2015,-116.0287,30.49411,,26.47,26.07,,,
11762,JOSÉ PÉREZ GONZÁLEZ,PL/10353/EXP/ES/2015,-100.1353,27.23665,24.05,25.55,25.55,,,
11763,ADMINISTRADORA DEL MERCADO DE ABASTOS ESTRELLA S.A. DE C.V.,PL/10354/EXP/ES/2015,-100.2911,25.71138,23.99,26.29,25.99,,,
11764,SERVICIO LA CALI S.A. DE C.V.,PL/10355/EXP/ES/2015,-115.9266,30.51044,,26.87,26.07,,,
11765,"GASOLINERA REFORMA, SA DE CV",PL/10356/EXP/ES/2015,-110.3024,24.15538,24.99,26.99,,,,
11766,"GASOLINERA REFORMA, SA DE CV",PL/10357/EXP/ES/2015,-110.3391,24.13648,24.99,26.99,27.19,,,
